Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1961","1961","hg/ha","4286","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1962","1962","hg/ha","8750","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1963","1963","hg/ha","8333","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1964","1964","hg/ha","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1965","1965","hg/ha","5882","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1966","1966","hg/ha","4286","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1967","1967","hg/ha","5385","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1968","1968","hg/ha","7430","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1969","1969","hg/ha","6167","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1970","1970","hg/ha","5800","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1971","1971","hg/ha","5417","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1972","1972","hg/ha","6671","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1973","1973","hg/ha","6570","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1974","1974","hg/ha","9545","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1975","1975","hg/ha","5520","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1976","1976","hg/ha","7143","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1977","1977","hg/ha","2101","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1978","1978","hg/ha","2211","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1979","1979","hg/ha","8167","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1980","1980","hg/ha","5806","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1981","1981","hg/ha","6727","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1982","1982","hg/ha","4444","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1983","1983","hg/ha","6896","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1984","1984","hg/ha","7538","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1985","1985","hg/ha","7461","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1986","1986","hg/ha","8224","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1987","1987","hg/ha","6741","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1988","1988","hg/ha","8511","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1989","1989","hg/ha","7571","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1990","1990","hg/ha","6529","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1991","1991","hg/ha","8582","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1992","1992","hg/ha","5278","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1993","1993","hg/ha","6451","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1994","1994","hg/ha","7841","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1995","1995","hg/ha","4701","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1996","1996","hg/ha","6846","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1997","1997","hg/ha","6944","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1998","1998","hg/ha","6580","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","1999","1999","hg/ha","4875","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2000","2000","hg/ha","8077","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2001","2001","hg/ha","5764","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2002","2002","hg/ha","5760","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2003","2003","hg/ha","7228","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2004","2004","hg/ha","7511","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2005","2005","hg/ha","5367","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2006","2006","hg/ha","6646","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2007","2007","hg/ha","6063","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2008","2008","hg/ha","7065","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2009","2009","hg/ha","4463","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2010","2010","hg/ha","5655","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2011","2011","hg/ha","13856","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2012","2012","hg/ha","8819","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2013","2013","hg/ha","11999","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2014","2014","hg/ha","13418","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2015","2015","hg/ha","16386","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2016","2016","hg/ha","13901","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2017","2017","hg/ha","6242","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2018","2018","hg/ha","12166","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01709.90","Autres légumineuses n.a.c.","2019","2019","hg/ha","10345","E","Valeur estimée"
